date,iron_ore,coal_price,hrc_china,hrc_europe,hrc_russia,raw_plus_coal,avg_imported_hrc,crc_mumbai,inc_goods,inflation,automobile,hrc_import,hrc_export,hrc_production,hms_mumbai,gdp_india,pui_india,hrc_india
2012-07-02,7747.341614,9347.321493,32211.16943,36416.27651,30545.07446,12826.614,32211.16943,47200.0,106.0,100.371,36641.2,49105.0,41028.595,434523.99,24366.66667,1463966.6,142.3651367,40075.0
2012-07-09,7617.912483,9723.226479,32133.73993,36066.35013,30471.64993,12826.614,32133.73993,48200.0,106.0,100.371,36641.2,49105.0,41028.595,434523.99,23850.0,1463966.6,142.3651367,39274.0
2012-07-16,7571.271338,9435.138572,31707.80058,34430.67018,30053.48055,12826.614,31707.80058,47700.0,106.0,100.371,36641.2,49105.0,41028.595,434523.99,23700.0,1463966.6,142.3651367,39274.0
2012-07-23,7177.640282,9415.293842,31531.83014,34349.13831,31255.23514,12826.614,31531.83014,46700.0,106.0,100.371,36641.2,49105.0,41028.595,434523.99,23633.33333,1463966.6,142.3651367,39007.0
2012-07-30,6588.324131,9044.09778,31491.36063,33985.28302,30662.64061,12826.614,31491.36063,46700.0,106.0,100.371,36641.2,49105.0,41028.595,434523.99,23666.66667,1463966.6,142.3651367,38740.0
2012-08-06,6605.664165,8779.680219,31216.64078,34579.78229,30937.92077,11868.13688,31216.64078,46900.0,97.2,101.612,45801.5,41514.5,49016.155,447860.46,24114.28571,1829958.25,166.0054134,38740.0
2012-08-13,6467.05802,8438.497543,30677.07009,34486.80292,31229.81009,11868.13688,30677.07009,48200.0,97.2,101.612,45801.5,41514.5,49016.155,447860.46,24500.0,1829958.25,166.0054134,38206.0
2012-08-20,6341.306969,8260.386709,30872.15235,34742.31095,31011.2161,11868.13688,30872.15235,48200.0,97.2,101.612,45801.5,41514.5,49016.155,447860.46,24500.0,1829958.25,166.0054134,37939.0
2012-08-27,5716.397057,7842.008778,30246.9553,34972.98934,30940.69281,11868.13688,30246.9553,48200.0,97.2,101.612,45801.5,41514.5,49016.155,447860.46,24928.57143,1829958.25,166.0054134,37939.0
2012-09-03,5274.305096,7667.174039,29147.47553,35376.52201,30951.84306,10795.914,29147.47553,47700.0,98.8,102.521,35623.5,31317.5,41488.775,425134.02,25000.0,1829958.25,152.3661642,37405.0
2012-09-10,5148.294159,7417.972229,28232.58087,35206.7563,30585.29594,10795.914,28232.58087,47700.0,98.8,102.521,35623.5,31317.5,41488.775,425134.02,24271.42857,1829958.25,152.3661642,36337.0
2012-09-17,5554.787678,7010.000872,27149.49989,35128.60759,30000.19738,10795.914,27149.49989,46700.0,98.8,102.521,35623.5,31317.5,41488.775,425134.02,23585.71429,1829958.25,152.3661642,35536.0
2012-09-24,5829.936659,6642.122654,27770.08064,34698.06957,28838.16067,10795.914,27770.08064,46700.0,98.8,102.521,35623.5,31317.5,41488.775,425134.02,23700.0,1829958.25,152.3661642,35002.0
2012-10-01,5628.311954,6676.464087,27745.19978,33554.0479,28405.79977,10428.32913,27745.19978,46700.0,101.0,103.265,36641.2,32019.75,19558.3575,452691.53,23700.0,1563180.0,163.2294293,36070.0
2012-10-08,5672.104107,6614.572463,28014.65984,32708.36046,27884.96234,10428.32913,28014.65984,46700.0,101.0,103.265,36641.2,32019.75,19558.3575,452691.53,23742.85714,1563180.0,163.2294293,36070.0
2012-10-15,6072.345161,6846.789358,29305.66578,32893.50458,27457.56073,10428.32913,29305.66578,46700.0,101.0,103.265,36641.2,32019.75,19558.3575,452691.53,23914.28571,1563180.0,163.2294293,37939.0
2012-10-22,6131.518847,7083.116042,29894.52018,33092.10808,27470.64016,10428.32913,29894.52018,46700.0,101.0,103.265,36641.2,32019.75,19558.3575,452691.53,23750.0,1563180.0,163.2294293,37939.0
2012-10-29,6281.320564,6800.289926,29796.0078,32339.85137,27380.11528,10428.32913,29796.0078,46700.0,101.0,103.265,36641.2,32019.75,19558.3575,452691.53,23800.0,1563180.0,163.2294293,37939.0
2012-11-05,6436.6025,7149.538619,29862.60721,32156.32448,27441.31474,10818.564,29862.60721,46700.0,99.4,103.679,45801.5,43155.25,27033.115,435680.72,23433.33333,1953975.0,141.8102574,37939.0
2012-11-12,6577.854151,7478.556171,30023.40069,32086.79984,28385.76065,10818.564,30023.40069,46700.0,99.4,103.679,45801.5,43155.25,27033.115,435680.72,23100.0,1953975.0,141.8102574,37672.0
2012-11-19,6784.557049,7860.157557,30337.45022,32541.39979,28682.68021,10818.564,30337.45022,46700.0,99.4,103.679,45801.5,43155.25,27033.115,435680.72,22783.33333,1953975.0,141.8102574,37672.0
2012-11-26,6657.179947,7868.416669,30234.69226,33601.23925,29541.23601,10818.564,30234.69226,46700.0,99.4,103.679,45801.5,43155.25,27033.115,435680.72,22200.0,1953975.0,141.8102574,37405.0
2012-12-03,6420.648344,7799.731088,29571.15438,33610.97939,28892.9169,11052.8985,29571.15438,46700.0,107.6,103.844,28498.8,45740.5,39242.1975,449221.32,22200.0,1563180.0,153.5653477,37405.0
2012-12-10,6531.42775,7879.010181,29342.52068,34417.44004,28934.98567,11052.8985,29342.52068,46200.0,107.6,103.844,28498.8,45740.5,39242.1975,449221.32,22200.0,1563180.0,153.5653477,37138.0
2012-12-17,6945.224955,7856.743215,29930.45034,34559.53733,29794.40284,11052.8985,29930.45034,46200.0,107.6,103.844,28498.8,45740.5,39242.1975,449221.32,22350.0,1563180.0,153.5653477,37672.0
2012-12-24,7351.377711,7984.642458,30286.57484,35612.28896,29322.9111,11052.8985,30286.57484,46200.0,107.6,103.844,28498.8,45740.5,39242.1975,449221.32,22257.14286,1563180.0,153.5653477,37672.0
2012-12-31,7303.184203,7952.812011,30635.0798,35443.38414,29130.67856,11052.8985,30635.0798,46200.0,107.6,103.844,28498.8,45740.5,39242.1975,449221.32,22685.71429,1563180.0,153.5653477,38206.0
2013-01-07,7338.82873,7714.473962,29960.01242,35509.55774,29593.52725,11113.68938,29960.01242,45700.0,110.0,104.6,42207.0,107050.75,55634.7575,537750.0,22685.71429,2055900.0,133.1489951,42500.0
2013-01-14,7315.666471,8181.490668,32057.41488,35464.56461,29819.79088,11113.68938,32331.4098761,45700.0,110.0,104.6,42207.0,107050.75,55634.7575,537750.0,22883.33333,2055900.0,133.1489951,40800.0
2013-01-21,7174.022861,8195.044842,31571.07439,35608.8724,29555.89943,11113.68938,31954.7637015744,45700.0,110.0,104.6,42207.0,107050.75,55634.7575,537750.0,22750.0,2055900.0,133.1489951,40800.0
2013-01-28,7183.167681,8366.910669,31995.49685,35649.39723,29593.57471,11113.68938,32149.3834393,45700.0,110.0,104.6,42207.0,107050.75,55634.7575,537750.0,22971.42857,2055900.0,133.1489951,40800.0
2013-02-04,7097.26026,8346.590717,31764.89142,35944.56634,29239.64901,11373.25275,31853.673631494,45700.0,104.1,105.3,42207.0,57423.25,95480.565,460250.0,22714.28571,2055900.0,138.3507232,40800.0
2013-02-11,7151.661927,8464.13921,32097.83728,36246.12262,29553.23847,11373.25275,31874.44829135,45700.0,104.1,105.3,42207.0,57423.25,95480.565,460250.0,22742.85714,2055900.0,138.3507232,42500.0
2013-02-18,7251.453106,8527.926125,32319.21047,36677.3012,31323.56152,11373.25275,33025.34448032,45700.0,104.1,105.3,42207.0,57423.25,95480.565,460250.0,22800.0,2055900.0,138.3507232,42501.0
2013-02-25,7238.90387,8458.943848,32968.19141,36382.73464,30799.23145,11373.25275,33293.53539828,45700.0,104.1,105.3,42207.0,57423.25,95480.565,460250.0,22650.0,2055900.0,138.3507232,42502.0
2013-03-04,7328.34888,8494.846361,33704.91545,36389.05634,31015.10949,11081.484,33759.8094465,45700.0,117.8,105.5,42207.0,54211.5,99997.48,518500.0,22450.0,2055900.0,155.1834861,42503.0
2013-03-11,7250.585069,8282.503543,33401.57166,35539.5764,30664.27213,11081.484,33401.5716636,45700.0,117.8,105.5,42207.0,54211.5,99997.48,518500.0,22483.33333,2055900.0,155.1834861,42504.0
2013-03-18,7210.535171,8101.724911,33217.07213,35177.01982,30333.9383,11081.484,32811.9858855,45700.0,117.8,105.5,42207.0,54211.5,99997.48,518500.0,22600.0,2055900.0,155.1834861,42505.0
2013-03-25,7253.25513,7823.73587,33006.3857,34957.78625,30377.82778,11081.484,32010.489324747,46200.0,117.8,105.5,42207.0,54211.5,99997.48,518500.0,22500.0,2055900.0,155.1834861,42506.0
2013-04-01,7246.24641,7721.187654,31979.55803,34468.27729,30206.26313,10524.879,31481.8196114,46200.0,114.3,106.1,30013.8,33909.75,29533.98352,449500.0,22528.57143,1564933.4,148.7508061,42507.0
2013-04-08,7315.332905,7634.978979,31781.97067,34493.89554,30494.2529,10524.879,31234.0056612,46200.0,114.3,106.1,30013.8,33909.75,29533.98352,449500.0,22633.33333,1564933.4,148.7508061,42508.0
2013-04-15,7277.952813,7455.13144,31074.40527,34370.71058,30338.43251,10524.879,31074.4052679,45700.0,114.3,106.1,30013.8,33909.75,29533.98352,449500.0,22650.0,1564933.4,148.7508061,42509.0
2013-04-22,7202.525242,7251.081592,30752.35497,33712.21518,29817.19743,10524.879,29133.8099676,45700.0,114.3,106.1,30013.8,33909.75,29533.98352,449500.0,22666.66667,1564933.4,148.7508061,42510.0
2013-04-29,7256.592834,7193.176735,30983.20536,33410.68242,29832.65761,10524.879,27585.924069725,45700.0,114.3,106.1,30013.8,33909.75,29533.98352,449500.0,22466.66667,1564933.4,148.7508061,42511.0
2013-05-06,7189.642439,7028.07744,30697.34974,33188.89744,29350.97475,10530.666,26792.86227115,45700.0,116.0,106.9,32827.5,20845.25,37548.38838,463500.0,22033.33333,1956166.75,122.2845799,42512.0
2013-05-13,7316.200687,7051.319697,29593.62076,33659.78973,28771.57574,10530.666,27264.4931965,45700.0,116.0,106.9,32827.5,20845.25,37548.38838,463500.0,21700.0,1956166.75,122.2845799,42513.0
2013-05-20,7327.014104,7032.0126,29042.78557,33037.66576,28379.60024,10530.666,27133.5523056164,45700.0,116.0,106.9,32827.5,20845.25,37548.38838,463500.0,21400.0,1956166.75,122.2845799,42514.0
2013-05-27,7438.820303,7132.352051,28882.30918,33136.70982,28371.53025,10530.666,27024.927694,45700.0,116.0,106.9,32827.5,20845.25,37548.38838,463500.0,21400.0,1956166.75,122.2845799,42515.0
2013-06-03,7547.622874,7151.867368,28692.27422,33224.73766,28338.92109,10451.32133,27702.8854557,45700.0,104.0,109.3,37517.25,19705.25,19950.39125,498750.0,21783.33333,1956166.75,129.9383202,42516.0
2013-06-10,7581.865657,7070.728646,28254.51808,33054.92038,28254.51808,10451.32133,29248.39560255,45700.0,104.0,109.3,37517.25,19705.25,19950.39125,498750.0,22200.0,1956166.75,129.9383202,42517.0
2013-06-17,7675.983147,7029.130634,28605.25555,33585.59153,28605.25555,10451.32133,29611.4705665,45700.0,104.0,109.3,37517.25,19705.25,19950.39125,498750.0,22716.66667,1956166.75,129.9383202,42518.0
2013-06-24,7912.278208,7112.160187,29300.91461,34229.82535,29634.00078,10451.32133,31115.700819,45700.0,104.0,109.3,37517.25,19705.25,19950.39125,498750.0,22800.0,1956166.75,129.9383202,42519.0
2013-07-01,7946.72113,6964.542114,28870.11047,33457.29126,29911.81549,10387.49163,32144.0405292,46200.0,110.0,111.0,33765.6,28961.25,36342.90426,543000.0,22683.33333,1571386.6,130.025727,42520.0
2013-07-08,8039.770443,6985.86795,29509.26979,33399.66352,30262.05729,10387.49163,32520.4197678,46700.0,110.0,111.0,33765.6,28961.25,36342.90426,543000.0,21816.66667,1571386.6,130.025727,42521.0
2013-07-15,7976.224465,6990.39897,30769.70487,32227.12837,30358.64551,10387.49163,32263.3798596,46700.0,110.0,111.0,33765.6,28961.25,36342.90426,543000.0,21700.0,1571386.6,130.025727,42522.0
2013-07-22,7920.955524,6951.849697,30556.49509,32597.45774,30408.16259,10387.49163,32039.8200972,46700.0,110.0,111.0,33765.6,28961.25,36342.90426,543000.0,21716.66667,1571386.6,130.025727,42523.0
2013-07-29,7884.510183,7106.886989,31006.50072,33159.76931,30474.96071,10387.49163,32483.0007535,46700.0,110.0,111.0,33765.6,28961.25,36342.90426,543000.0,21933.33333,1571386.6,130.025727,42524.0
2013-08-05,8128.396822,7444.92802,32952.96009,34777.55939,31732.48009,11446.91388,33563.2000935,46700.0,108.5,112.4,42207.0,30308.25,64312.86221,481500.0,21650.0,1964233.25,188.8295823,42525.0
2013-08-12,8084.269557,7563.87496,32675.93983,35193.48787,31465.71983,11446.91388,33281.049824,46700.0,108.5,112.4,42207.0,30308.25,64312.86221,481500.0,21600.0,1964233.25,188.8295823,42526.0
2013-08-19,8873.580238,8123.700218,33744.60091,36341.34168,32599.15918,11446.91388,34057.0509156,46700.0,108.5,112.4,42207.0,30308.25,64312.86221,481500.0,21520.0,1964233.25,188.8295823,42527.0
2013-08-26,8905.729958,8457.23996,34597.79984,37619.46916,34277.44984,11446.91388,34597.7998326,46700.0,108.5,112.4,42207.0,30308.25,64312.86221,481500.0,21520.0,1964233.25,188.8295823,42528.0
2013-09-02,9295.963489,8923.059509,36624.49799,39527.46224,35459.17305,11505.5335,35292.6980602,46700.0,108.1,113.7,26262.0,32503.0,71840.21622,485250.0,22241.66667,1571386.6,160.8184343,42529.0
2013-09-09,8937.605858,8872.367859,35880.89943,39189.79292,34576.13945,11505.5335,34685.0869070632,46700.0,108.1,113.7,26262.0,32503.0,71840.21622,485250.0,22150.0,1571386.6,160.8184343,41700.0
2013-09-16,8417.570122,8623.262625,34809.5005,38596.80264,33543.70049,11505.5335,32910.8004784,46700.0,108.1,113.7,26262.0,32503.0,71840.21622,485250.0,22500.0,1571386.6,160.8184343,41700.0
2013-09-23,8241.40816,8467.200165,34182.40067,38645.46187,33147.52065,11505.5335,32614.4006344,46700.0,108.1,113.7,26262.0,32503.0,71840.21622,485250.0,22540.0,1571386.6,160.8184343,41700.0
2013-09-30,8354.44798,8524.304979,33971.39992,39232.21091,33153.56992,11505.5335,32713.199922,46700.0,108.1,113.7,26262.0,32503.0,71840.21622,485250.0,22750.0,1571386.6,160.8184343,41700.0
2013-10-07,8163.540142,8316.990145,32531.40057,38369.37154,32347.26056,11448.2706,31917.6005564,46700.0,105.4,114.8,42207.0,36792.25,71356.69329,505750.0,22740.0,2081666.75,107.3188872,41700.0
2013-10-14,8126.917724,8096.422723,32426.55419,37970.79174,32019.75088,11448.2706,31714.8008736,46700.0,105.4,114.8,42207.0,36792.25,71356.69329,505750.0,22500.0,2081666.75,107.3188872,43000.0
2013-10-21,8230.656226,8083.680222,31844.80087,38046.94328,31538.60086,11448.2706,31844.8008736,46700.0,105.4,114.8,42207.0,36792.25,71356.69329,505750.0,22000.0,2081666.75,107.3188872,43000.0
2013-10-28,8208.383817,7915.519618,31948.79929,38113.44299,31641.59929,11448.2706,31948.7992876,46700.0,105.4,114.8,42207.0,36792.25,71356.69329,505750.0,22000.0,2081666.75,107.3188872,43000.0
2013-11-04,8179.3001,8086.000099,32344.0004,37791.10326,31846.40039,11213.5314,32655.000399,46700.0,104.8,116.3,42207.0,23819.25,85520.33403,464500.0,22000.0,2081666.75,79.37088974,43000.0
2013-11-11,8614.240021,8149.746897,32936.80008,37860.47165,32620.10008,11213.5314,33411.850079125,46700.0,104.8,116.3,42207.0,23819.25,85520.33403,464500.0,22133.33333,2081666.75,79.37088974,42000.0
2013-11-18,8516.017876,8105.267382,32609.19952,37756.0625,32567.18382,11213.5314,33236.2995124,46700.0,104.8,116.3,42207.0,23819.25,85520.33403,464500.0,22133.33333,2081666.75,79.37088974,42000.0
2013-11-25,8477.088229,7883.73338,32364.80087,37603.04389,32572.06008,11213.5314,32987.2008904,46700.0,104.8,116.3,42207.0,23819.25,85520.33403,464500.0,22400.0,2081666.75,79.37088974,42000.0
2013-12-02,8494.559875,7828.320052,32479.19952,38025.64744,32791.49952,11242.825,33103.7995124,46900.0,111.2,114.5,26262.0,27045.5,63055.8525,625250.0,22666.66667,1665333.4,103.1948176,42000.0
2013-12-09,8512.080212,7541.833685,32103.7508,37755.72559,32226.0508,11242.825,32409.5008109,46900.0,111.2,114.5,26262.0,27045.5,63055.8525,625250.0,22750.0,1665333.4,103.1948176,41900.0
2013-12-16,8557.068762,7504.018468,32804.16986,38651.33434,32959.63985,11242.825,32959.6398569,46900.0,111.2,114.5,26262.0,27045.5,63055.8525,625250.0,23266.66667,1665333.4,103.1948176,41900.0
2013-12-23,8284.068433,7440.780029,32863.44513,38266.31952,32925.45163,11242.825,32863.4451272,46900.0,111.2,114.5,26262.0,27045.5,63055.8525,625250.0,23433.33333,1665333.4,103.1948176,41900.0
2013-12-30,8115.771759,7379.84295,32685.09903,38178.04577,32993.44902,11242.825,32685.0990301,46900.0,111.2,114.5,26262.0,27045.5,63055.8525,625250.0,23741.66667,1665333.4,103.1948176,41900.0
2014-01-06,8338.819939,7358.697446,32981.89976,38287.31837,33293.04976,11052.835,32981.8997562,46900.0,120.5,113.6,39855.5,33391.5,39510.29291,515500.0,23960.0,2165750.0,95.1799378,41900.0
2014-01-13,8110.079819,7311.359837,32563.19927,37495.3566,32870.39927,11052.835,32563.1992739,46900.0,120.5,113.6,39855.5,33391.5,39510.29291,515500.0,24460.0,2165750.0,95.1799378,43100.0
2014-01-20,7939.949902,7262.89991,32621.4996,37672.6643,32929.24959,11052.835,32621.4995972,46900.0,120.5,113.6,39855.5,33391.5,39510.29291,515500.0,24600.0,2165750.0,95.1799378,43100.0
2014-01-27,7803.611943,7229.632447,33246.89976,39022.57377,33246.89976,11052.835,33246.8997562,46900.0,120.5,113.6,39855.5,33391.5,39510.29291,515500.0,24716.66667,2165750.0,95.1799378,43100.0
2014-02-03,7750.0,7187.5,33125.0,38808.875,32937.5,10897.377,32812.5,46900.0,114.2,113.6,39855.5,27273.0,32587.21663,485250.0,25133.33333,2165750.0,78.7098876,43100.0
2014-02-10,7543.935019,7109.305017,32907.70008,38368.51559,32721.43008,10897.377,32597.25007875,46900.0,114.2,113.6,39855.5,27273.0,32587.21663,485250.0,25533.33333,2165750.0,78.7098876,44000.0
2014-02-17,7518.528223,6842.520038,32769.90097,38339.08381,32460.75096,10897.377,32151.6009516,46900.0,114.2,113.6,39855.5,27273.0,32587.21663,485250.0,25533.33333,2165750.0,78.7098876,44000.0
2014-02-24,7627.229794,6929.617312,32865.29911,38763.44211,32555.24912,10897.377,32245.1991264,46900.0,114.2,113.6,39855.5,27273.0,32587.21663,485250.0,25500.0,2165750.0,78.7098876,44000.0
2014-03-03,7282.395964,6753.834967,32764.59984,38358.32069,32146.39984,10248.44175,32146.3998388,46900.0,119.8,114.2,31884.4,22737.5,72492.97025,560250.0,25500.0,1732600.0,66.12666502,44000.0
2014-03-10,7090.433947,6490.379951,32145.74976,37925.98418,31839.59976,10248.44175,31839.5997608,46900.0,119.8,114.2,31884.4,22737.5,72492.97025,560250.0,25500.0,1732600.0,66.12666502,44000.0
2014-03-17,6601.08495,6077.673125,32014.49976,37787.35436,31526.65976,10248.44175,31831.55975988,46900.0,119.8,114.2,31884.4,22737.5,72492.97025,560250.0,25500.0,1732600.0,66.12666502,44550.0
2014-03-24,6748.812051,5992.164045,31730.40024,36889.27516,31333.77024,10248.44175,31730.4002392,46900.0,119.8,114.2,31884.4,22737.5,72492.97025,560250.0,25500.0,1732600.0,66.12666502,45050.0
2014-03-31,6668.571076,5846.472986,31127.97989,35849.01693,30529.36489,10248.44175,31127.9798908,46900.0,119.8,114.2,31884.4,22737.5,72492.97025,560250.0,25250.0,1732600.0,66.12666502,45050.0
2014-04-07,6993.323785,5907.329819,31028.39905,35348.98428,30312.35907,10214.682,31028.3990484,46900.0,114.0,115.1,35427.25,37619.75,39551.22025,501250.0,25325.0,2113125.0,78.73885774,45050.0
2014-04-14,7122.318329,6065.820864,31333.38013,36087.97954,30610.30212,10214.682,31032.0976236,46900.0,114.0,115.1,35427.25,37619.75,39551.22025,501250.0,25600.0,2113125.0,78.73885774,45050.0
2014-04-21,6985.403984,6122.264825,31434.31793,35862.82318,30711.68993,10214.682,31012.7849279,46900.0,114.0,115.1,35427.25,37619.75,39551.22025,501250.0,26233.33333,2113125.0,78.73885774,45050.0
2014-04-28,6827.838855,6144.650878,31531.76025,35946.08541,31107.29425,10214.682,30925.3802499,46900.0,114.0,115.1,35427.25,37619.75,39551.22025,501250.0,26300.0,2113125.0,78.73885774,44200.0
2014-05-05,6550.791101,6069.999094,31251.48048,35773.9303,30650.49047,10086.783,30650.4904743,46900.0,121.8,115.8,30998.75,29151.75,52608.3415,517250.0,26350.0,2113125.0,88.94389423,44200.0
2014-05-12,6349.823929,6090.239772,31150.07965,35722.2524,30790.65565,10086.783,30551.0396583,46900.0,121.8,115.8,30998.75,29151.75,52608.3415,517250.0,26400.0,2113125.0,88.94389423,44200.0
2014-05-19,5983.799369,5886.184525,30163.03513,34534.74068,30104.46613,10086.783,29635.91412144,46900.0,121.8,115.8,30998.75,29151.75,52608.3415,517250.0,26216.66667,2113125.0,88.94389423,44200.0
2014-05-26,5788.430986,5807.920809,30111.53493,34347.90631,30403.87993,10086.783,29526.8449293,46900.0,121.8,115.8,30998.75,29151.75,52608.3415,517250.0,26283.33333,2113125.0,88.94389423,44200.0
2014-06-02,5764.911173,5859.611973,30185.87986,34413.79706,30777.75986,10348.22938,29889.93986365,46900.0,117.9,116.7,28341.8,38989.0,51066.31185,501250.0,26300.0,1690500.0,72.41730552,44200.0
2014-06-09,5585.459131,5857.631927,30175.67963,34126.56657,30767.35962,10348.22938,29820.67163208,46900.0,117.9,116.7,28341.8,38989.0,51066.31185,501250.0,25916.66667,1690500.0,72.41730552,44200.0
2014-06-16,5540.438318,5880.745413,30448.52955,34052.91603,31941.10453,10348.22938,30448.5295461,46900.0,117.9,116.7,28341.8,38989.0,51066.31185,501250.0,25383.33333,1690500.0,72.41730552,44200.0
2014-06-23,5447.23445,5801.966053,30422.74428,34268.75635,32166.34029,10348.22938,30663.2402805,46900.0,117.9,116.7,28341.8,38989.0,51066.31185,501250.0,25200.0,1690500.0,72.41730552,44200.0
2014-06-30,5691.602229,5703.609829,30319.18909,34202.56689,31219.75906,10348.22938,30619.379082,46900.0,117.9,116.7,28341.8,38989.0,51066.31185,501250.0,25266.66667,1690500.0,72.41730552,44200.0
2014-07-07,5673.209858,5538.844361,30157.58924,33822.24394,30933.92323,10240.22,30456.179235,46900.0,119.1,119.2,39855.5,20541.5,34654.43965,478500.0,25575.0,2135200.0,104.4068707,43300.0
2014-07-14,5816.518521,5543.118115,30284.35263,33938.00355,31125.58465,10240.22,30644.8806375,46900.0,119.1,119.2,39855.5,20541.5,34654.43965,478500.0,25350.0,2135200.0,104.4068707,43500.0
2014-07-21,5919.299588,5635.992989,30741.77994,33855.86197,31224.00394,10240.22,30741.7799388,46900.0,119.1,119.2,39855.5,20541.5,34654.43965,478500.0,25066.66667,2135200.0,104.4068707,43500.0
2014-07-28,5689.879655,5584.78953,30626.26516,33544.16756,31106.67717,10240.22,30506.16216256,46900.0,119.1,119.2,39855.5,20541.5,34654.43965,478500.0,24683.33333,2135200.0,104.4068707,42800.0
2014-08-04,5827.001617,5692.344017,31216.08009,34031.28085,31828.1601,10254.7535,30971.24809108,46900.0,112.2,120.3,39855.5,38243.75,43740.46656,523750.0,24058.33333,2135200.0,133.4505763,43000.0
2014-08-11,5869.248047,5685.834045,31180.38025,34142.76092,32403.14026,10254.7535,30874.69024745,46900.0,112.2,120.3,39855.5,38243.75,43740.46656,523750.0,24191.66667,2135200.0,133.4505763,42800.0
2014-08-18,5751.884151,5660.584402,31041.91446,33981.1577,32259.24444,10254.7535,30128.91698025,46900.0,112.2,120.3,39855.5,38243.75,43740.46656,523750.0,24530.0,2135200.0,133.4505763,42800.0
2014-08-25,5598.873916,5577.711865,30836.13064,33531.26892,32045.39066,10254.7535,29929.18561875,46900.0,112.2,120.3,39855.5,38243.75,43740.46656,523750.0,24750.0,2135200.0,133.4505763,42500.0
2014-09-01,5361.451843,5688.222046,30740.60425,33471.19046,32677.02026,10531.90063,29651.3702401,46900.0,112.9,120.1,24799.0,34022.75,39974.0015,481250.0,24916.66667,1708160.0,115.3219985,42500.0
2014-09-08,5230.504554,5743.00356,30508.76432,33150.84742,32558.76034,10531.90063,29363.17830681,46900.0,112.9,120.1,24799.0,34022.75,39974.0015,481250.0,25100.0,1708160.0,115.3219985,42500.0
2014-09-15,5058.043101,5700.911888,30627.2394,33155.04799,32749.91936,10531.90063,29414.27942285,46900.0,112.9,120.1,24799.0,34022.75,39974.0015,481250.0,25380.0,1708160.0,115.3219985,42500.0
2014-09-22,5110.266014,5779.467516,30114.06758,33329.88498,32851.71009,10531.90063,29201.5200816,46900.0,112.9,120.1,24799.0,34022.75,39974.0015,481250.0,25200.0,1708160.0,115.3219985,42500.0
2014-09-29,4888.468262,5942.123075,30323.20539,33209.35888,33079.86042,10531.90063,29404.3203744,46900.0,112.9,120.1,24799.0,34022.75,39974.0015,481250.0,25416.66667,1708160.0,115.3219985,42500.0
2014-10-06,4799.96386,5969.185825,30153.61912,32935.87755,32922.82904,10620.845,29538.239136,46900.0,115.0,120.1,39855.5,57549.5,43328.32874,488000.0,25300.0,2204958.25,91.5166838,42500.0
2014-10-13,4886.92049,6005.243988,29842.38594,32840.71847,32783.72993,10620.845,29413.4399424,46900.0,115.0,120.1,39855.5,57549.5,43328.32874,488000.0,24816.66667,2204958.25,91.5166838,42500.0
2014-10-20,5006.812939,5967.065666,29758.63083,33061.03874,32826.53091,10620.845,28838.2608037,46900.0,115.0,120.1,39855.5,57549.5,43328.32874,488000.0,24100.0,2204958.25,91.5166838,42500.0
2014-10-27,4974.590683,5993.973824,29358.23914,32616.39205,32722.20404,10620.845,28440.794163,46900.0,115.0,120.1,39855.5,57549.5,43328.32874,488000.0,24050.0,2204958.25,91.5166838,42500.0
2014-11-03,4887.280705,5955.605885,29471.03943,32568.69126,31312.97939,10731.65413,28550.06944665,46900.0,115.5,120.1,39855.5,31052.25,26861.53098,480500.0,23800.0,2204958.25,119.6830612,42500.0
2014-11-10,4756.733178,6022.737099,29499.12048,31724.46038,31650.09802,10731.65413,28269.9904646,46900.0,115.5,120.1,39855.5,31052.25,26861.53098,480500.0,23800.0,2204958.25,119.6830612,42300.0
2014-11-17,4677.466414,6078.238018,29619.84009,31731.11761,31779.62009,10731.65413,28385.6800828,46900.0,115.5,120.1,39855.5,31052.25,26861.53098,480500.0,22925.0,2204958.25,119.6830612,42300.0
2014-11-24,4443.839951,6110.279932,29008.39968,31629.27773,29934.19967,10731.65413,28391.1996826,46900.0,115.5,120.1,39855.5,31052.25,26861.53098,480500.0,22360.0,2204958.25,119.6830612,42300.0
2014-12-01,4366.650538,6158.096912,28924.39459,31669.41294,29546.42458,10605.24675,28613.3795906,46900.0,119.3,119.4,24799.0,55966.25,63936.16897,518250.0,22250.0,1763966.6,115.6545689,41500.0
2014-12-08,4358.534351,6222.055429,28788.61467,30963.67314,29221.99167,10605.24675,28479.059678,46900.0,119.3,119.4,24799.0,55966.25,63936.16897,518250.0,22140.0,1763966.6,115.6545689,40500.0
2014-12-15,4363.756509,6376.836159,28758.28072,31326.64338,28758.28072,10605.24675,27601.69768874,46900.0,119.3,119.4,24799.0,55966.25,63936.16897,518250.0,22100.0,1763966.6,115.6545689,40500.0
2014-12-22,4376.138822,6434.568283,29089.94015,31404.74052,28457.55014,10605.24675,27508.9651392,46900.0,119.3,119.4,24799.0,55966.25,63936.16897,518250.0,22366.66667,1763966.6,115.6545689,40500.0
2014-12-29,4321.502022,6482.253033,29233.69015,31181.54363,28280.41764,10605.24675,26056.1151312,46900.0,119.3,119.4,24799.0,55966.25,63936.16897,518250.0,22220.0,1763966.6,115.6545689,40500.0
